_id,REPORT_YEAR,DIVISION,CATEGORY,SUBTYPE,COUNT_
29517,2020,D32,Crimes Against Property,Break & Enter-Commercial,12
29518,2020,D42,Crimes Against Property,Theft Under $5000,214
29552,2020,D53,Crimes Against Property,Theft Under $5000,633
29554,2020,D55,Crimes Against Property,Theft Under $5000,124
29560,2020,D42,Crimes Against Property,Break & Enter-Other,1
29618,2020,D14,Crimes Against Property,Fraud,90
29628,2020,D13,Crimes Against Property,Break & Enter-Commercial,25
29669,2020,NSA,Crimes Against Property,Fraud,1
29727,2020,D31,Crimes Against Property,Theft Under $5000,524
29779,2020,D11,Crimes Against Property,Break & Enter-Commercial,5
29845,2020,D14,Crimes Against Property,Break & Enter-Commercial,29
29907,2020,D53,Crimes Against Property,Break & Enter-Commercial,57
29916,2020,D22,Crimes Against Property,Auto Theft,34
29930,2020,D51,Crimes Against Property,Theft Under $5000,70
29950,2020,D43,Crimes Against Property,Break & Enter-House,10
29952,2020,D33,Crimes Against Property,Fraud,52
30013,2020,D14,Crimes Against Property,Break & Enter-Apartment,9
30017,2020,D32,Crimes Against Property,Theft Under $5000,93
30050,2020,D53,Crimes Against Property,Break & Enter-Commercial,10
30062,2020,D32,Crimes Against Property,Theft Under $5000,293
30075,2020,D43,Crimes Against Property,Break & Enter-Commercial,9
30101,2020,D12,Crimes Against Property,Auto Theft,59
30106,2020,D55,Crimes Against Property,Break & Enter-Apartment,7
30139,2020,D14,Crimes Against Property,Break & Enter-Commercial,15
30142,2020,D13,Crimes Against Property,Break & Enter-House,13
30149,2020,D55,Crimes Against Property,Fraud,36
30151,2020,D33,Crimes Against Property,Other,39
30206,2020,D55,Crimes Against Property,Break & Enter-Commercial,26
30257,2020,D14,Crimes Against Property,Fraud,83
30270,2020,D32,Crimes Against Property,Break & Enter-Commercial,15
30305,2020,D14,Crimes Against Property,Break & Enter-Commercial,40
30343,2020,D14,Crimes Against Property,Break & Enter-House,5
30345,2020,D52,Crimes Against Property,Theft Over $5000,7
30356,2020,D53,Crimes Against Property,Theft Over $5000,4
30367,2020,D33,Crimes Against Property,Fraud,29
30404,2020,D32,Crimes Against Property,Break & Enter-Apartment,8
30410,2020,D14,Crimes Against Property,Break & Enter-House,2
30479,2020,D22,Crimes Against Property,Theft Over $5000,5
30481,2020,D41,Crimes Against Property,Fraud,9
30483,2020,D11,Crimes Against Property,Theft Over $5000,4
30484,2020,D13,Crimes Against Property,Theft Over $5000,8
30485,2020,D12,Crimes Against Property,Break & Enter-Apartment,7
30496,2020,D33,Crimes Against Property,Break & Enter-Apartment,4
30511,2020,D53,Crimes Against Property,Break & Enter-House,31
30570,2020,D43,Crimes Against Property,Break & Enter-Commercial,14
30580,2020,D32,Crimes Against Property,Break & Enter-Apartment,1
30625,2020,D53,Crimes Against Property,Other,120
30661,2020,D55,Crimes Against Property,Break & Enter-Commercial,6
30711,2020,D32,Crimes Against Property,Fraud,69
30740,2020,D42,Crimes Against Property,Theft Under $5000,151
30753,2020,D55,Crimes Against Property,Break & Enter-Commercial,68
30770,2020,D51,Crimes Against Property,Other,18
30774,2020,D11,Crimes Against Property,Auto Theft,11
30797,2020,D32,Crimes Against Property,Break & Enter-Commercial,7
30815,2020,D14,Crimes Against Property,Break & Enter-Other,4
30821,2020,D32,Crimes Against Property,Other,40
30936,2020,D33,Crimes Against Property,Auto Theft,36
30943,2020,D14,Crimes Against Property,Break & Enter-House,15
30948,2020,D13,Crimes Against Property,Theft Under $5000,63
30959,2020,D53,Crimes Against Property,Other,47
30999,2020,D23,Crimes Against Property,Auto Theft,410
31056,2020,D42,Crimes Against Property,Break & Enter-House,6
31058,2020,D53,Crimes Against Property,Auto Theft,17
31060,2020,D23,Crimes Against Property,Fraud,45
31093,2020,D14,Crimes Against Property,Break & Enter-Apartment,21
31098,2020,D33,Crimes Against Property,Theft Under $5000,344
31107,2020,D22,Crimes Against Property,Auto Theft,24
31148,2020,D32,Crimes Against Property,Other,41
31236,2020,D23,Crimes Against Property,Theft Over $5000,7
31252,2020,D22,Crimes Against Property,Theft Under $5000,162
31277,2020,D13,Crimes Against Property,Auto Theft,25
31282,2020,D11,Crimes Against Property,Theft Under $5000,59
31345,2020,D55,Crimes Against Property,Theft Under $5000,230
31354,2020,D32,Crimes Against Property,Auto Theft,14
31370,2020,D13,Crimes Against Property,Other,32
31372,2020,D43,Crimes Against Property,Auto Theft,55
31376,2020,D53,Crimes Against Property,Break & Enter-House,10
31398,2020,D52,Crimes Against Property,Break & Enter-Other,6
31403,2020,D43,Crimes Against Property,Theft Over $5000,4
31414,2020,D32,Crimes Against Property,Other,99
31438,2020,D52,Crimes Against Property,Theft Under $5000,8
31485,2020,D32,Crimes Against Property,Other,60
31536,2020,D11,Crimes Against Property,Auto Theft,17
31540,2020,D41,Crimes Against Property,Auto Theft,21
31662,2020,D55,Crimes Against Property,Other,62
31667,2020,D52,Crimes Against Property,Fraud,6
31706,2020,D41,Crimes Against Property,Break & Enter-Commercial,15
31710,2020,D14,Crimes Against Property,Break & Enter-Commercial,29
31725,2020,D32,Crimes Against Property,Break & Enter-Commercial,3
31730,2020,D55,Crimes Against Property,Auto Theft,28
31743,2020,D43,Crimes Against Property,Other,38
31782,2020,D23,Crimes Against Property,Break & Enter-Apartment,7
31799,2020,D53,Crimes Against Property,Break & Enter-House,27
31824,2020,D22,Crimes Against Property,Break & Enter-Apartment,6
31831,2020,D52,Crimes Against Property,Other,63
31850,2020,D32,Crimes Against Property,Other,49
31860,2020,D53,Crimes Against Property,Auto Theft,24
31887,2020,D31,Crimes Against Property,Break & Enter-Apartment,6
31906,2020,D41,Crimes Against Property,Break & Enter-Other,2
31937,2020,D55,Crimes Against Property,Break & Enter-Commercial,11
31938,2020,D32,Crimes Against Property,Auto Theft,63
31940,2020,D53,Crimes Against Property,Break & Enter-Apartment,9
31977,2020,D32,Crimes Against Property,Auto Theft,61
11,2021,D23,Crimes Against Property,Break & Enter-Commercial,1
17,2021,D13,Crimes Against Property,Break & Enter-Other,2
29,2021,D14,Crimes Against Property,Auto Theft,16
35,2021,D23,Crimes Against Property,Auto Theft,21
53,2021,D23,Crimes Against Property,Fraud,1
56,2021,D32,Crimes Against Property,Auto Theft,61
64,2021,D51,Crimes Against Property,Theft Under $5000,1
70,2021,D42,Crimes Against Property,Break & Enter-Other,2
72,2021,D13,Crimes Against Property,Theft Over $5000,2
73,2021,D52,Crimes Against Property,Auto Theft,3
79,2021,D52,Crimes Against Property,Theft Over $5000,1
87,2021,D32,Crimes Against Property,Break & Enter-Apartment,10
116,2021,D12,Crimes Against Property,Break & Enter-Apartment,2
119,2021,D32,Crimes Against Property,Break & Enter-Commercial,2
128,2021,D13,Crimes Against Property,Break & Enter-Apartment,1
148,2021,D42,Crimes Against Property,Break & Enter-Commercial,18
168,2021,D41,Crimes Against Property,Auto Theft,30
187,2021,D32,Crimes Against Property,Theft Over $5000,1
192,2021,D52,Crimes Against Property,Fraud,8
222,2021,D33,Crimes Against Property,Theft Over $5000,5
223,2021,D53,Crimes Against Property,Theft Over $5000,1
246,2021,D22,Crimes Against Property,Break & Enter-Apartment,3
265,2021,D55,Crimes Against Property,Break & Enter-Apartment,7
287,2021,D33,Crimes Against Property,Break & Enter-Apartment,3
297,2021,D32,Crimes Against Property,Break & Enter-House,15
303,2021,D43,Crimes Against Property,Break & Enter-House,1
326,2021,D51,Crimes Against Property,Break & Enter-House,2
338,2021,D53,Crimes Against Property,Break & Enter-Other,1
344,2021,D13,Crimes Against Property,Break & Enter-House,5
351,2021,NSA,Crimes Against Property,Auto Theft,1
365,2021,D22,Crimes Against Property,Break & Enter-House,11
369,2021,D53,Crimes Against Property,Theft Over $5000,3
377,2021,D33,Crimes Against Property,Break & Enter-Apartment,1
384,2021,D51,Crimes Against Property,Theft Under $5000,85
385,2021,NSA,Crimes Against Property,Theft Under $5000,1
400,2021,D53,Crimes Against Property,Theft Over $5000,6
414,2021,D43,Crimes Against Property,Theft Under $5000,4
417,2021,D53,Crimes Against Property,Auto Theft,23
425,2021,D55,Crimes Against Property,Break & Enter-Commercial,17
429,2021,D41,Crimes Against Property,Auto Theft,14
436,2021,D14,Crimes Against Property,Auto Theft,2
448,2021,D23,Crimes Against Property,Theft Over $5000,2
461,2021,D42,Crimes Against Property,Theft Over $5000,2
477,2021,D55,Crimes Against Property,Break & Enter-Apartment,8
501,2021,D53,Crimes Against Property,Auto Theft,15
511,2021,D53,Crimes Against Property,Theft Under $5000,10
516,2021,D32,Crimes Against Property,Break & Enter-Other,5
521,2021,D11,Crimes Against Property,Theft Over $5000,1
567,2021,D22,Crimes Against Property,Theft Over $5000,2
585,2021,D32,Crimes Against Property,Auto Theft,30
600,2021,D14,Crimes Against Property,Break & Enter-Commercial,10
601,2021,D43,Crimes Against Property,Theft Over $5000,2
622,2021,D12,Crimes Against Property,Break & Enter-Commercial,1
655,2021,D55,Crimes Against Property,Auto Theft,19
661,2021,D11,Crimes Against Property,Break & Enter-Commercial,1
675,2021,D42,Crimes Against Property,Break & Enter-Apartment,2
688,2021,D14,Crimes Against Property,Break & Enter-House,4
700,2021,D32,Crimes Against Property,Break & Enter-House,1
714,2021,D43,Crimes Against Property,Break & Enter-Other,1
723,2021,D14,Crimes Against Property,Break & Enter-House,2
725,2021,D52,Crimes Against Property,Fraud,4
732,2021,D53,Crimes Against Property,Fraud,2
736,2021,D43,Crimes Against Property,Break & Enter-House,5
754,2021,D22,Crimes Against Property,Break & Enter-Commercial,1
769,2021,D31,Crimes Against Property,Break & Enter-Other,2
776,2021,D52,Crimes Against Property,Auto Theft,10
817,2021,D32,Crimes Against Property,Break & Enter-Commercial,8
825,2021,D33,Crimes Against Property,Theft Over $5000,6
835,2021,D55,Crimes Against Property,Break & Enter-Other,2
843,2021,D22,Crimes Against Property,Break & Enter-Commercial,2
872,2021,D31,Crimes Against Property,Theft Over $5000,9
881,2021,D23,Crimes Against Property,Break & Enter-House,4
929,2021,D43,Crimes Against Property,Break & Enter-Commercial,3
934,2021,D12,Crimes Against Property,Auto Theft,13
956,2021,D23,Crimes Against Property,Break & Enter-House,5
963,2021,D32,Crimes Against Property,Break & Enter-Other,1
985,2021,D42,Crimes Against Property,Break & Enter-Commercial,1
988,2021,D33,Crimes Against Property,Auto Theft,29
1008,2021,D32,Crimes Against Property,Break & Enter-Other,4
1015,2021,D22,Crimes Against Property,Auto Theft,36
1023,2021,D23,Crimes Against Property,Other,2
1054,2021,D55,Crimes Against Property,Break & Enter-Apartment,1
1069,2021,D41,Crimes Against Property,Auto Theft,3
1084,2021,D11,Crimes Against Property,Fraud,1
1087,2021,D53,Crimes Against Property,Break & Enter-House,4
1090,2021,D55,Crimes Against Property,Theft Over $5000,2
1096,2021,D13,Crimes Against Property,Break & Enter-Other,2
1153,2021,D31,Crimes Against Property,Theft Over $5000,1
1161,2021,D13,Crimes Against Property,Fraud,36
1172,2021,D13,Crimes Against Property,Break & Enter-Commercial,1
1207,2021,D12,Crimes Against Property,Theft Over $5000,4
1234,2021,D42,Crimes Against Property,Theft Over $5000,6
1240,2021,D32,Crimes Against Property,Fraud,33
1241,2021,D32,Crimes Against Property,Fraud,24
1266,2021,D42,Crimes Against Property,Theft Under $5000,50
1277,2021,D53,Crimes Against Property,Auto Theft,36
1284,2021,D32,Crimes Against Property,Break & Enter-Other,1
1289,2021,D23,Crimes Against Property,Break & Enter-Apartment,1
1290,2021,D11,Crimes Against Property,Break & Enter-Commercial,2
1293,2021,D53,Crimes Against Property,Theft Over $5000,1
1297,2021,D11,Crimes Against Property,Break & Enter-Apartment,3
1298,2021,D32,Crimes Against Property,Break & Enter-Commercial,11
1302,2021,D53,Crimes Against Property,Auto Theft,22
1306,2021,D33,Crimes Against Property,Auto Theft,35
1312,2021,D33,Crimes Against Property,Auto Theft,4
1325,2021,D55,Crimes Against Property,Break & Enter-Other,5
1336,2021,D53,Crimes Against Property,Auto Theft,19
1351,2021,D12,Crimes Against Property,Break & Enter-Commercial,3
1367,2021,D13,Crimes Against Property,Theft Over $5000,5
1374,2021,D55,Crimes Against Property,Auto Theft,9
1375,2021,D42,Crimes Against Property,Theft Over $5000,4
1381,2021,D13,Crimes Against Property,Other,1
1386,2021,D23,Crimes Against Property,Theft Over $5000,1
1391,2021,D22,Crimes Against Property,Theft Under $5000,12
1396,2021,D33,Crimes Against Property,Break & Enter-Other,1
1413,2021,D12,Crimes Against Property,Break & Enter-House,4
1418,2021,D53,Crimes Against Property,Theft Under $5000,27
1444,2021,D32,Crimes Against Property,Theft Over $5000,1
1446,2021,D12,Crimes Against Property,Theft Over $5000,1
1461,2021,D43,Crimes Against Property,Break & Enter-Apartment,5
1477,2021,D43,Crimes Against Property,Break & Enter-Commercial,3
1483,2021,D33,Crimes Against Property,Theft Under $5000,14
1491,2021,D32,Crimes Against Property,Theft Over $5000,9
1510,2021,D22,Crimes Against Property,Theft Over $5000,4
1525,2021,NSA,Crimes Against Property,Other,1
1538,2021,D33,Crimes Against Property,Theft Over $5000,1
1539,2021,D31,Crimes Against Property,Theft Over $5000,2
1552,2021,D11,Crimes Against Property,Auto Theft,11
1555,2021,D53,Crimes Against Property,Theft Over $5000,2
1566,2021,D43,Crimes Against Property,Theft Over $5000,1
1569,2021,D52,Crimes Against Property,Break & Enter-House,1
1575,2021,D53,Crimes Against Property,Auto Theft,27
1576,2021,D22,Crimes Against Property,Auto Theft,2
1599,2021,D33,Crimes Against Property,Break & Enter-Apartment,2
1607,2021,D12,Crimes Against Property,Break & Enter-Other,3
1628,2021,D42,Crimes Against Property,Theft Over $5000,2
1633,2021,D33,Crimes Against Property,Theft Over $5000,1
1641,2021,D53,Crimes Against Property,Theft Over $5000,3
1643,2021,D55,Crimes Against Property,Auto Theft,11
1645,2021,D55,Crimes Against Property,Theft Over $5000,1
1646,2021,D42,Crimes Against Property,Break & Enter-Commercial,5
1660,2021,D33,Crimes Against Property,Break & Enter-Commercial,5
1694,2021,D53,Crimes Against Property,Break & Enter-Apartment,2
1697,2021,D32,Crimes Against Property,Theft Over $5000,2
1721,2021,D53,Crimes Against Property,Break & Enter-Other,1
1774,2021,D42,Crimes Against Property,Break & Enter-Apartment,5
1789,2021,D51,Crimes Against Property,Fraud,5
1797,2021,D41,Crimes Against Property,Break & Enter-Other,3
1805,2021,D33,Crimes Against Property,Break & Enter-Other,1
1815,2021,D53,Crimes Against Property,Theft Under $5000,21
1816,2021,D42,Crimes Against Property,Break & Enter-Other,1
1839,2021,D12,Crimes Against Property,Break & Enter-Apartment,2
1842,2021,D32,Crimes Against Property,Break & Enter-Other,2
1855,2021,D52,Crimes Against Property,Theft Over $5000,1
1863,2021,D33,Crimes Against Property,Auto Theft,1
1865,2021,D32,Crimes Against Property,Break & Enter-Commercial,2
1868,2021,D33,Crimes Against Property,Break & Enter-Apartment,13
1879,2021,D14,Crimes Against Property,Theft Over $5000,1
1901,2021,D11,Crimes Against Property,Fraud,4
1926,2021,D51,Crimes Against Property,Break & Enter-Other,1
1934,2021,NSA,Crimes Against Property,Break & Enter-Other,1
1939,2021,D11,Crimes Against Property,Break & Enter-Commercial,2
1952,2021,D52,Crimes Against Property,Fraud,1
1964,2021,D32,Crimes Against Property,Fraud,59
1969,2021,D13,Crimes Against Property,Theft Under $5000,2
1983,2021,D33,Crimes Against Property,Theft Over $5000,4
1997,2021,D55,Crimes Against Property,Theft Under $5000,1
2005,2021,D55,Crimes Against Property,Auto Theft,11
2016,2021,D11,Crimes Against Property,Theft Over $5000,4
2035,2021,D55,Crimes Against Property,Break & Enter-Other,3
2038,2021,D52,Crimes Against Property,Break & Enter-Other,4
2041,2021,D53,Crimes Against Property,Fraud,12
2064,2021,D31,Crimes Against Property,Break & Enter-Apartment,3
2078,2021,D12,Crimes Against Property,Fraud,23
2079,2021,D32,Crimes Against Property,Fraud,19
2087,2021,D12,Crimes Against Property,Break & Enter-Other,1
2088,2021,D42,Crimes Against Property,Theft Over $5000,1
2103,2021,D32,Crimes Against Property,Break & Enter-Apartment,2
2117,2021,D23,Crimes Against Property,Break & Enter-Other,1
2121,2021,D14,Crimes Against Property,Theft Over $5000,6
2147,2021,D33,Crimes Against Property,Break & Enter-Commercial,6
2151,2021,D11,Crimes Against Property,Break & Enter-Other,1
2158,2021,D52,Crimes Against Property,Break & Enter-Other,2
2192,2021,D55,Crimes Against Property,Break & Enter-Other,2
2208,2021,D42,Crimes Against Property,Break & Enter-House,10
2229,2021,D53,Crimes Against Property,Auto Theft,16
2240,2021,D31,Crimes Against Property,Break & Enter-Apartment,4
2245,2021,D55,Crimes Against Property,Auto Theft,13
2249,2021,D13,Crimes Against Property,Theft Over $5000,3
2258,2021,D22,Crimes Against Property,Break & Enter-Commercial,6
2262,2021,D33,Crimes Against Property,Fraud,1
2264,2021,D53,Crimes Against Property,Break & Enter-Other,2
2266,2021,D11,Crimes Against Property,Auto Theft,5
2269,2021,D53,Crimes Against Property,Fraud,23
2291,2021,D23,Crimes Against Property,Auto Theft,2
2300,2021,D32,Crimes Against Property,Break & Enter-Commercial,6
2301,2021,D22,Crimes Against Property,Break & Enter-House,2
2369,2021,D22,Crimes Against Property,Break & Enter-Other,2
2376,2021,D31,Crimes Against Property,Break & Enter-Apartment,2
2380,2021,D32,Crimes Against Property,Break & Enter-House,3
2419,2021,D23,Crimes Against Property,Auto Theft,40
2436,2021,D11,Crimes Against Property,Fraud,35
2444,2021,D41,Crimes Against Property,Fraud,9
2455,2021,D33,Crimes Against Property,Theft Under $5000,1
2462,2021,D12,Crimes Against Property,Break & Enter-Other,2
2476,2021,D42,Crimes Against Property,Auto Theft,19
2526,2021,D41,Crimes Against Property,Break & Enter-House,10
2545,2021,D12,Crimes Against Property,Theft Under $5000,32
2555,2021,D42,Crimes Against Property,Fraud,6
2575,2021,D41,Crimes Against Property,Theft Over $5000,4
2577,2021,D42,Crimes Against Property,Theft Over $5000,2
2581,2021,D12,Crimes Against Property,Fraud,27
2590,2021,D42,Crimes Against Property,Break & Enter-House,1
2610,2021,D55,Crimes Against Property,Theft Over $5000,3
2630,2021,D55,Crimes Against Property,Theft Over $5000,4
2682,2021,D42,Crimes Against Property,Break & Enter-Apartment,2
2699,2021,D11,Crimes Against Property,Fraud,13
2704,2021,D53,Crimes Against Property,Break & Enter-House,1
2707,2021,D11,Crimes Against Property,Break & Enter-Other,1
2730,2021,D22,Crimes Against Property,Auto Theft,22
2736,2021,D52,Crimes Against Property,Break & Enter-Other,1
2740,2021,D43,Crimes Against Property,Break & Enter-Apartment,1
2754,2021,D53,Crimes Against Property,Fraud,2
2758,2021,D32,Crimes Against Property,Theft Over $5000,9
2769,2021,D43,Crimes Against Property,Fraud,19
2780,2021,D53,Crimes Against Property,Theft Under $5000,5
2790,2021,D31,Crimes Against Property,Theft Over $5000,7
2801,2021,D23,Crimes Against Property,Other,4
2808,2021,NSA,Crimes Against Property,Fraud,1
2826,2021,D55,Crimes Against Property,Other,9
2827,2021,D33,Crimes Against Property,Break & Enter-Apartment,8
2836,2021,D43,Crimes Against Property,Theft Under $5000,37
2847,2021,D13,Crimes Against Property,Break & Enter-House,5
2855,2021,D55,Crimes Against Property,Auto Theft,32
2878,2021,D53,Crimes Against Property,Break & Enter-Commercial,1
2893,2021,D33,Crimes Against Property,Theft Over $5000,4
2896,2021,D43,Crimes Against Property,Break & Enter-Commercial,7
2899,2021,D31,Crimes Against Property,Break & Enter-House,2
2921,2021,D23,Crimes Against Property,Break & Enter-House,5
2936,2021,D32,Crimes Against Property,Break & Enter-Apartment,3
2955,2021,D12,Crimes Against Property,Fraud,34
2971,2021,D32,Crimes Against Property,Break & Enter-Apartment,1
2981,2021,D12,Crimes Against Property,Break & Enter-Commercial,3
3002,2021,D14,Crimes Against Property,Theft Over $5000,6
3004,2021,D32,Crimes Against Property,Fraud,51
3021,2021,D43,Crimes Against Property,Auto Theft,9
3022,2021,D31,Crimes Against Property,Break & Enter-Other,3
3043,2021,D22,Crimes Against Property,Break & Enter-Commercial,4
3047,2021,D22,Crimes Against Property,Theft Over $5000,2
3079,2021,D32,Crimes Against Property,Break & Enter-Apartment,9
3096,2021,D55,Crimes Against Property,Theft Over $5000,1
3100,2021,D22,Crimes Against Property,Break & Enter-Other,4
3129,2021,D32,Crimes Against Property,Fraud,14
3130,2021,D22,Crimes Against Property,Theft Over $5000,3
3136,2021,D41,Crimes Against Property,Break & Enter-Other,1
3152,2021,D43,Crimes Against Property,Break & Enter-Apartment,1
3153,2021,D55,Crimes Against Property,Theft Over $5000,5
3162,2021,D33,Crimes Against Property,Break & Enter-House,9
3186,2021,D51,Crimes Against Property,Theft Under $5000,1
3196,2021,D13,Crimes Against Property,Auto Theft,8
3218,2021,D33,Crimes Against Property,Break & Enter-Apartment,6
3224,2021,D51,Crimes Against Property,Theft Over $5000,2
3228,2021,D33,Crimes Against Property,Theft Over $5000,1
3259,2021,D33,Crimes Against Property,Other,5
3261,2021,D31,Crimes Against Property,Auto Theft,136
3286,2021,D53,Crimes Against Property,Fraud,1
3288,2021,D22,Crimes Against Property,Theft Over $5000,1
3308,2021,D53,Crimes Against Property,Break & Enter-Commercial,4
3342,2021,D11,Crimes Against Property,Break & Enter-Apartment,2
3345,2021,D43,Crimes Against Property,Auto Theft,59
3360,2021,D31,Crimes Against Property,Theft Over $5000,3
3372,2021,D42,Crimes Against Property,Break & Enter-Commercial,2
3373,2021,D23,Crimes Against Property,Break & Enter-Commercial,1
3374,2021,D42,Crimes Against Property,Theft Over $5000,2
3387,2021,D41,Crimes Against Property,Break & Enter-Commercial,3
3400,2021,D53,Crimes Against Property,Fraud,14
3405,2021,D32,Crimes Against Property,Break & Enter-Commercial,7
3416,2021,D23,Crimes Against Property,Auto Theft,1
3429,2021,D11,Crimes Against Property,Break & Enter-House,4
3442,2021,D33,Crimes Against Property,Theft Over $5000,2
3444,2021,D53,Crimes Against Property,Theft Over $5000,2
3446,2021,D53,Crimes Against Property,Other,4
3475,2021,D42,Crimes Against Property,Theft Over $5000,3
3484,2021,D14,Crimes Against Property,Auto Theft,14
3490,2021,D42,Crimes Against Property,Break & Enter-Commercial,3
3497,2021,D32,Crimes Against Property,Auto Theft,16
3515,2021,D13,Crimes Against Property,Theft Over $5000,5
3518,2021,D55,Crimes Against Property,Break & Enter-House,10
3527,2021,D11,Crimes Against Property,Theft Over $5000,2
3565,2021,D32,Crimes Against Property,Auto Theft,2
3569,2021,D32,Crimes Against Property,Break & Enter-Other,3
3596,2021,D14,Crimes Against Property,Auto Theft,6
3601,2021,D22,Crimes Against Property,Break & Enter-House,1
3611,2021,D14,Crimes Against Property,Break & Enter-Apartment,4
3649,2021,D23,Crimes Against Property,Break & Enter-Apartment,6
3669,2021,D32,Crimes Against Property,Break & Enter-Commercial,6
3677,2021,D11,Crimes Against Property,Auto Theft,12
3680,2021,D53,Crimes Against Property,Break & Enter-Other,5
3689,2021,D31,Crimes Against Property,Break & Enter-Commercial,4
3691,2021,D43,Crimes Against Property,Fraud,28
3706,2021,NSA,Crimes Against Property,Fraud,2
3711,2021,D12,Crimes Against Property,Break & Enter-House,2
3716,2021,D51,Crimes Against Property,Theft Under $5000,14
3727,2021,D53,Crimes Against Property,Break & Enter-House,2
3752,2021,D53,Crimes Against Property,Theft Under $5000,3
3774,2021,D13,Crimes Against Property,Break & Enter-Other,2
3776,2021,D53,Crimes Against Property,Auto Theft,16
3805,2021,D32,Crimes Against Property,Auto Theft,64
3808,2021,D12,Crimes Against Property,Theft Under $5000,27
3812,2021,D55,Crimes Against Property,Auto Theft,5
3820,2021,D42,Crimes Against Property,Break & Enter-Other,2
3825,2021,D11,Crimes Against Property,Auto Theft,20
3839,2021,D33,Crimes Against Property,Break & Enter-Commercial,2
3843,2021,D42,Crimes Against Property,Break & Enter-Other,4
3862,2021,D23,Crimes Against Property,Break & Enter-Apartment,5
3866,2021,D33,Crimes Against Property,Break & Enter-Other,1
3870,2021,D13,Crimes Against Property,Theft Over $5000,4
3871,2021,D22,Crimes Against Property,Theft Over $5000,7
3872,2021,D33,Crimes Against Property,Break & Enter-House,3
3885,2021,D32,Crimes Against Property,Break & Enter-Apartment,4
3891,2021,D12,Crimes Against Property,Theft Over $5000,3
3893,2021,D43,Crimes Against Property,Break & Enter-House,5
3910,2021,D12,Crimes Against Property,Break & Enter-House,1
3911,2021,D32,Crimes Against Property,Theft Over $5000,2
3918,2021,D42,Crimes Against Property,Fraud,1
3938,2021,D13,Crimes Against Property,Theft Over $5000,2
3948,2021,D41,Crimes Against Property,Theft Over $5000,3
3950,2021,D55,Crimes Against Property,Break & Enter-Commercial,2
3954,2021,D23,Crimes Against Property,Theft Over $5000,3
3955,2021,D32,Crimes Against Property,Fraud,4
3961,2021,D12,Crimes Against Property,Auto Theft,26
3976,2021,D53,Crimes Against Property,Break & Enter-Other,3
3996,2021,D43,Crimes Against Property,Theft Under $5000,48
3999,2021,D13,Crimes Against Property,Fraud,1
4003,2021,D55,Crimes Against Property,Break & Enter-Other,2
4017,2021,D32,Crimes Against Property,Break & Enter-House,10
4060,2021,D41,Crimes Against Property,Break & Enter-House,1
4085,2021,D13,Crimes Against Property,Break & Enter-House,2
4089,2021,D33,Crimes Against Property,Break & Enter-Commercial,5
4092,2021,D33,Crimes Against Property,Break & Enter-Apartment,1
4118,2021,D11,Crimes Against Property,Break & Enter-Commercial,1
4132,2021,D33,Crimes Against Property,Other,1
4135,2021,D12,Crimes Against Property,Theft Over $5000,3
4153,2021,D32,Crimes Against Property,Break & Enter-House,1
4171,2021,D52,Crimes Against Property,Other,8
4181,2021,D12,Crimes Against Property,Break & Enter-Other,1
4186,2021,D22,Crimes Against Property,Break & Enter-Other,1
4191,2021,D13,Crimes Against Property,Auto Theft,28
4196,2021,D11,Crimes Against Property,Theft Under $5000,2
4198,2021,D32,Crimes Against Property,Break & Enter-Commercial,2
4208,2021,D33,Crimes Against Property,Break & Enter-House,12
4209,2021,D13,Crimes Against Property,Break & Enter-Apartment,2
4214,2021,D22,Crimes Against Property,Break & Enter-House,8
4225,2021,D42,Crimes Against Property,Other,1
4235,2021,D23,Crimes Against Property,Theft Under $5000,1
4245,2021,D32,Crimes Against Property,Other,1
4251,2021,D14,Crimes Against Property,Break & Enter-Commercial,5
4271,2021,D33,Crimes Against Property,Fraud,2
4285,2021,D32,Crimes Against Property,Theft Over $5000,8
4289,2021,D32,Crimes Against Property,Theft Over $5000,4
4306,2021,D33,Crimes Against Property,Fraud,1
4309,2021,D32,Crimes Against Property,Fraud,32
4315,2021,D42,Crimes Against Property,Auto Theft,22
4325,2021,D55,Crimes Against Property,Other,1
4328,2021,D13,Crimes Against Property,Break & Enter-House,4
4332,2021,D12,Crimes Against Property,Break & Enter-Commercial,2
4338,2021,D42,Crimes Against Property,Break & Enter-House,10
4367,2021,D22,Crimes Against Property,Break & Enter-Other,1
4373,2021,D22,Crimes Against Property,Break & Enter-Other,1
4376,2021,D43,Crimes Against Property,Theft Over $5000,2
4379,2021,D33,Crimes Against Property,Fraud,5
4382,2021,D52,Crimes Against Property,Auto Theft,9
4393,2021,D23,Crimes Against Property,Other,1
4396,2021,D51,Crimes Against Property,Fraud,3
4441,2021,D12,Crimes Against Property,Auto Theft,10
4452,2021,D43,Crimes Against Property,Break & Enter-Commercial,4
4459,2021,D51,Crimes Against Property,Theft Under $5000,1
4463,2021,D12,Crimes Against Property,Break & Enter-Other,4
4467,2021,D33,Crimes Against Property,Break & Enter-Commercial,4
4480,2021,D43,Crimes Against Property,Theft Over $5000,1
4492,2021,D33,Crimes Against Property,Break & Enter-House,2
4500,2021,D55,Crimes Against Property,Break & Enter-Other,2
4513,2021,D53,Crimes Against Property,Break & Enter-Commercial,3
4534,2021,D23,Crimes Against Property,Fraud,5
